frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet
1.86916417727248,-0.508169347713875,-0.989280323784243,-0.13109712430036713,-0.9192897144280147,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.040541400018186576,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,1.9063411559284165,0.871619752633561,-0.9504806161585997,-0.0056656274267672035
-0.7343723094881281,-0.508169347713875,1.0665319002888327,-0.13109712430036713,-0.9192897144280147,-0.10587998180281623,-1.0867775708184941,-0.18153221516553747,0.6824660107788028,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,-1.1472892817981049,0.8154476468656437,-0.00566516707942484
-0.7343723094881281,-0.508169347713875,1.0665319002888327,-0.13109712430036713,-0.9192897144280147,-0.10587998180281623,-1.0867775708184941,-0.18153221516553747,2.246522858625351,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,-1.1472892817981049,0.8154476468656437,-0.005665164928269089
1.8499498858572727,-0.508169347713875,-0.9588238463905678,-0.13109712430036713,0.6785256113279476,-0.2993180851764654,2.0082565523515505,5.511304580647226,-0.848608506203057,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,1.8831733169709926,0.871619752633561,-0.9504806161585997,-0.0056656274267672035
1.86916417727248,-0.508169347713875,-0.989280323784243,-0.13109712430036713,-0.9192897144280147,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.044881180395119284,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,1.9063411559284165,0.871619752633561,-0.9504806161585997,-0.0056656274267672035
1.8787713229800838,-0.508169347713875,-0.989280323784243,-0.13109712430036713,0.6785256113279476,-0.2993180851764654,2.0082565523515505,5.511304580647226,-0.31655143199110686,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,1.9179250754071286,0.871619752633561,-0.9504806161585997,-0.0056656274267672035
1.2446997062782383,2.295983158213856,-0.989280323784243,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.4632360087314324,1.9038497625851918,1.9318599500847162,2.4653049915759166,-0.1822997979118723,-0.2322378216102141,2.2039830173559434,2.2371062213326924,1.3329640012308905,0.4638121681892849,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,2.2973472641496953,2.297045921623931,2.5046024314385553,0.9016309278733865,1.3503130209502379,0.871619752633561,-0.9504806161585997,-0.0056474974856434565
-0.7343723094881281,-0.508169347713875,-0.8674544142095423,0.06336840374255567,0.6785256113279476,0.08755812157083297,0.4607394907665281,-0.18153221516553747,-0.9154411240078206,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,0.871619752633561,0.8154476468656437,-0.005661710172045999
-0.7343723094881281,-0.508169347713875,-0.8674544142095423,-0.13109712430036713,-0.9192897144280147,-0.10587998180281623,-1.0867775708184941,-0.18153221516553747,-0.9154411240078206,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,0.871619752633561,0.8154476468656437,-0.0056655930082744116
-0.26362216981554587,2.295983158213856,-0.989280323784243,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.7626808547397893,1.9038497625851918,1.9318599500847162,0.15357027302038911,-0.21575028268144578,-0.2322378216102141,2.2039830173559434,2.2371062213326924,1.3329640012308905,1.3844106978867348,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,2.2973472641496953,2.2998120937734896,-0.06066699392518358,1.26914406608895,-0.4683623372075555,0.871619752633561,-0.9504806161585997,-0.005660817442388376
