frame.len,frame.protocols,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.seq,llc.type,ip.hdr_len,ip.len,ip.id,ip.flags,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.seq_raw,tcp.hdr_len,tcp.flags,tcp.window_size,tcp.options,udp.srcport,udp.dstport,udp.length,data.data,data.len,wlan.fc.type,wlan.fc.subtype,time_since_last_packet
-0.7343723094881281,-0.508169347713875,-0.8674544142095423,-0.13109712430036713,-0.9192897144280147,-0.10587998180281623,-1.0867775708184941,-0.18153221516553747,-0.9154411240078206,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,0.871619752633561,0.8154476468656437,-0.005663796793177283
1.2446997062782383,1.3612656562379457,-0.989280323784243,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.5613150452501117,1.9038497625851918,1.9318599500847162,2.4653049915759166,-0.193286467396307,-0.2322378216102141,2.2039830173559434,2.2371062213326924,1.3329640012308905,0.4638121681892849,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,2.2973472641496953,2.297045921623931,2.5046024314385553,0.926131803754424,1.3503130209502379,0.871619752633561,-0.9504806161585997,-0.005643655521376653
1.2254854148630308,2.295983158213856,-0.989280323784243,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.5196531536315576,1.9038497625851918,1.9318599500847162,2.435856141658012,-0.18877408528662848,-0.2322378216102141,2.2039830173559434,2.2371062213326924,1.3329640012308905,1.3844106978867348,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,2.2973472641496953,2.297045921623931,2.4719238400326478,2.641193115427053,1.3271451819928137,0.871619752633561,-0.9504806161585997,-0.005653492756870595
1.86916417727248,-0.508169347713875,-0.989280323784243,-0.13109712430036713,-0.9192897144280147,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,-0.5014260760484403,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,1.9063411559284165,0.871619752633561,-0.9504806161585997,-0.0056656274267672035
-0.15794356703190496,1.3612656562379457,-0.989280323784243,-0.13109712430036713,-0.9192897144280147,-0.10587998180281623,-1.0867775708184941,-0.18153221516553747,-0.6854327640303871,1.9038497625851918,1.9318599500847162,0.3155389475688656,1.4772758658172878,4.305930847381057,0.8581155202604794,0.4753709185902447,3.1476459046463017,1.3844106978867348,4.761916067981432,4.315139567089236,3.052522351246758,4.315139567089236,4.315139567089236,4.315139567089236,4.315139567089236,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,0.871619752633561,-0.9504806161585997,-0.005662424355773193
-0.7343723094881281,-0.508169347713875,1.0665319002888327,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,1.2266744700461645,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,-1.1472892817981049,0.8154476468656437,-0.005664581965045812
-0.7343723094881281,-0.508169347713875,-0.8674544142095423,0.06336840374255567,0.6785256113279476,0.08755812157083297,0.4607394907665281,-0.18153221516553747,-0.9154411240078206,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,0.871619752633561,0.8154476468656437,-0.004947963129439
1.3119497262314643,1.3612656562379457,-0.989280323784243,-0.13109712430036713,2.27634093708391,-0.10587998180281623,2.0082565523515505,-0.18153221516553747,-0.30006026655876256,1.9038497625851918,1.9318599500847162,2.5683759662885834,0.23744983355148486,-0.2322378216102141,2.2039830173559434,2.2371062213326924,1.3329640012308905,1.3844106978867348,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,2.2973472641496953,2.297045921623931,2.6189775013592316,5.238285958817034,1.4314004573012222,0.871619752633561,-0.9504806161585997,-0.0056656231244557025
-0.7343723094881281,-0.508169347713875,1.0665319002888327,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,1.631142001176293,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,-1.1472892817981049,0.8154476468656437,-0.005664904638417008
-0.15794356703190496,1.3612656562379457,-0.989280323784243,-0.13109712430036713,-0.9192897144280147,-0.10587998180281623,-1.0867775708184941,-0.18153221516553747,-0.7739642837198144,1.9038497625851918,1.9318599500847162,0.3155389475688656,5.586584538785621,4.305930847381057,0.8581155202604794,0.4753709185902447,3.1476459046463017,3.2256077572816344,4.163297306124359,4.315139567089236,3.8337672064730905,4.315139567089236,4.315139567089236,4.315139567089236,4.315139567089236,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,0.871619752633561,-0.9504806161585997,-0.005663859176695615
0.3608423011786959,-0.508169347713875,-1.3243015751146703,7.6475239974165445,-0.9192897144280147,7.631644153143152,-1.0867775708184941,-0.18153221516553747,0.5106107078522675,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,-1.1472892817981049,-0.9504806161585997,-0.0056656274267672035
1.3023425805238606,1.3612656562379457,-0.989280323784243,-0.13109712430036713,2.27634093708391,-0.10587998180281623,2.0082565523515505,-0.18153221516553747,2.1901057137252256,1.9038497625851918,1.9318599500847162,2.5536515413296312,0.11708694553897275,-0.2322378216102141,2.2039830173559434,2.2371062213326924,1.3329640012308905,1.3844106978867348,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,2.2973472641496953,2.297045921623931,2.602638205656278,3.6702299024306306,1.41981653782251,0.871619752633561,-0.9504806161585997,-0.005643767381477248
-0.7343723094881281,-0.508169347713875,1.0665319002888327,-0.32556265234328996,0.6785256113279476,-0.2993180851764654,0.4607394907665281,-0.18153221516553747,0.6642389331956854,-0.5252070844631328,-0.5176358669044037,-0.45013115029665945,-0.2327207632243672,-0.2322378216102141,-0.49834935870187763,-0.48557561017836315,-0.4817179021845204,-0.45678636150816493,-0.23091718893054042,-0.23174221469609307,-0.19957940394144208,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.23174221469609307,-0.4353172017822484,-0.4353174572177226,-0.40379220368721236,-0.2744111144164163,-0.6189532904308123,-1.1472892817981049,0.8154476468656437,-0.005649274340338048
